Year,Quarter,QTM,Expiration,Valuation,Index,Strike,Price
2017,3,0,2017-09-30,2017-09-30,3356.28,2533.36,0
2017,4,12,2017-12-31,2014-12-31,2610.47,2610.47,167.7139749592048
2017,4,11,2017-12-31,2015-03-31,2703.72,2610.47,116.56326684647954
2017,4,10,2017-12-31,2015-06-30,2788.66,2610.47,73.63093879087414
2017,4,9,2017-12-31,2015-09-30,2874.75,2610.47,35.59528968033596
2017,4,8,2017-12-31,2015-12-31,2958.54,2610.47,12.232947222717456
2017,4,7,2017-12-31,2016-03-31,3023.92,2610.47,2.7873370872220193
2017,4,6,2017-12-31,2016-06-30,3085.4,2610.47,0.3895100688068468
2017,4,5,2017-12-31,2016-09-30,3139.93,2610.47,0
2017,4,4,2017-12-31,2016-12-31,3194.26,2610.47,0
2017,4,3,2017-12-31,2017-03-31,3243.68,2610.47,0
2017,4,2,2017-12-31,2017-06-30,3300.34,2610.47,0
2017,4,1,2017-12-31,2017-09-30,3356.28,2610.47,0
2017,4,0,2017-12-31,2017-12-31,3416.54,2610.47,0
2018,1,12,2018-03-31,2015-03-31,2703.72,2703.72,179.28941888761648
2018,1,11,2018-03-31,2015-06-30,2788.66,2703.72,121.62293433412707
2018,1,10,2018-03-31,2015-09-30,2874.75,2703.72,70.74103068846642
2018,1,9,2018-03-31,2015-12-31,2958.54,2703.72,35.41747767380736
2018,1,8,2018-03-31,2016-03-31,3023.92,2703.72,20.144486292114266
2018,1,7,2018-03-31,2016-06-30,3085.4,2703.72,5.468481360825871
2018,1,6,2018-03-31,2016-09-30,3139.93,2703.72,0.6089062542783014
2018,1,5,2018-03-31,2016-12-31,3194.26,2703.72,0.18389850027520066
2018,1,4,2018-03-31,2017-03-31,3243.68,2703.72,0
2018,1,3,2018-03-31,2017-06-30,3300.34,2703.72,0
2018,1,2,2018-03-31,2017-09-30,3356.28,2703.72,0
2018,1,1,2018-03-31,2017-12-31,3416.54,2703.72,0
2018,1,0,2018-03-31,2018-03-31,3474.63,2703.72,0
2018,2,12,2018-06-30,2015-06-30,2788.66,2788.66,181.78732868170633
2018,2,11,2018-06-30,2015-09-30,2874.75,2788.66,128.40055716034064
2018,2,10,2018-06-30,2015-12-31,2958.54,2788.66,80.22656453882239
2018,2,9,2018-06-30,2016-03-31,3023.92,2788.66,49.522847289707244
2018,2,8,2018-06-30,2016-06-30,3085.4,2788.66,21.61111007328334
2018,2,7,2018-06-30,2016-09-30,3139.93,2788.66,7.005285030801515
2018,2,6,2018-06-30,2016-12-31,3194.26,2788.66,1.3368956447506097
2018,2,5,2018-06-30,2017-03-31,3243.68,2788.66,0.09202093498686975
2018,2,4,2018-06-30,2017-06-30,3300.34,2788.66,0
2018,2,3,2018-06-30,2017-09-30,3356.28,2788.66,0
2018,2,2,2018-06-30,2017-12-31,3416.54,2788.66,0
2018,2,1,2018-06-30,2018-03-31,3474.63,2788.66,0
2018,2,0,2018-06-30,2018-06-30,3537.54,2788.66,0
2018,3,12,2018-09-30,2015-09-30,2874.75,2874.75,187.80864256115356
2018,3,11,2018-09-30,2015-12-31,2958.54,2874.75,127.48513018955403
2018,3,10,2018-09-30,2016-03-31,3023.92,2874.75,93.98290313905275
2018,3,9,2018-09-30,2016-06-30,3085.4,2874.75,52.240827203426875
2018,3,8,2018-09-30,2016-09-30,3139.93,2874.75,32.99224892513496
2018,3,7,2018-09-30,2016-12-31,3194.26,2874.75,11.14035740514147
2018,3,6,2018-09-30,2017-03-31,3243.68,2874.75,3.2934357565764585
2018,3,5,2018-09-30,2017-06-30,3300.34,2874.75,0.6305907991486712
2018,3,4,2018-09-30,2017-09-30,3356.28,2874.75,0
2018,3,3,2018-09-30,2017-12-31,3416.54,2874.75,0
2018,3,2,2018-09-30,2018-03-31,3474.63,2874.75,0
2018,3,1,2018-09-30,2018-06-30,3537.54,2874.75,0
2018,3,0,2018-09-30,2018-09-30,3596.72,2874.75,0
2018,4,12,2018-12-31,2015-12-31,2958.54,2958.54,187.53595481915974
2018,4,11,2018-12-31,2016-03-31,3023.92,2958.54,144.37913081676004
2018,4,10,2018-12-31,2016-06-30,3085.4,2958.54,98.15310253883659
2018,4,9,2018-12-31,2016-09-30,3139.93,2958.54,62.69383090755549
2018,4,8,2018-12-31,2016-12-31,3194.26,2958.54,37.592747387946616
2018,4,7,2018-12-31,2017-03-31,3243.68,2958.54,12.145397822122908
2018,4,6,2018-12-31,2017-06-30,3300.34,2958.54,4.2791852053561215
2018,4,5,2018-12-31,2017-09-30,3356.28,2958.54,0.5807847883968736
2018,4,4,2018-12-31,2017-12-31,3416.54,2958.54,0.060813698145000455
2018,4,3,2018-12-31,2018-03-31,3474.63,2958.54,0
2018,4,2,2018-12-31,2018-06-30,3537.54,2958.54,0
2018,4,1,2018-12-31,2018-09-30,3596.72,2958.54,0
2018,4,0,2018-12-31,2018-12-31,3646.09,2958.54,0
2019,1,12,2019-03-31,2016-03-31,3023.92,3023.92,191.13252074472842
2019,1,11,2019-03-31,2016-06-30,3085.4,3023.92,141.58704473654478
2019,1,10,2019-03-31,2016-09-30,3139.93,3023.92,109.92195123419495
2019,1,9,2019-03-31,2016-12-31,3194.26,3023.92,64.52006499808442
2019,1,8,2019-03-31,2017-03-31,3243.68,3023.92,38.10623117376776
2019,1,7,2019-03-31,2017-06-30,3300.34,3023.92,14.747069805527635
2019,1,6,2019-03-31,2017-09-30,3356.28,3023.92,4.708050761694336
2019,1,5,2019-03-31,2017-12-31,3416.54,3023.92,0.34116317128190915
2019,1,4,2019-03-31,2018-03-31,3474.63,3023.92,0
2019,1,3,2019-03-31,2018-06-30,3537.54,3023.92,0
2019,1,2,2019-03-31,2018-09-30,3596.72,3023.92,0
2019,1,1,2019-03-31,2018-12-31,3646.09,3023.92,0
2019,1,0,2019-03-31,2019-03-31,3711.86,3023.92,0
2019,2,12,2019-06-30,2016-06-30,3085.4,3085.4,191.29320893521773
2019,2,11,2019-06-30,2016-09-30,3139.93,3085.4,155.27377925718434
2019,2,10,2019-06-30,2016-12-31,3194.26,3085.4,104.36577181737144
2019,2,9,2019-06-30,2017-03-31,3243.68,3085.4,75.77582710428972
2019,2,8,2019-06-30,2017-06-30,3300.34,3085.4,32.495409959142094
2019,2,7,2019-06-30,2017-09-30,3356.28,3085.4,16.407535745152966
2019,2,6,2019-06-30,2017-12-31,3416.54,3085.4,4.289304549165113
2019,2,5,2019-06-30,2018-03-31,3474.63,3085.4,0.6892947336822627
2019,2,4,2019-06-30,2018-06-30,3537.54,3085.4,0
2019,2,3,2019-06-30,2018-09-30,3596.72,3085.4,0
2019,2,2,2019-06-30,2018-12-31,3646.09,3085.4,0
2019,2,1,2019-06-30,2019-03-31,3711.86,3085.4,0
2019,2,0,2019-06-30,2019-06-30,3767.79,3085.4,0
2019,3,12,2019-09-30,2016-09-30,3139.93,3139.93,185.02530371669846
2019,3,11,2019-09-30,2016-12-31,3194.26,3139.93,138.56998658225106
2019,3,10,2019-09-30,2017-03-31,3243.68,3139.93,100.09643273405861
2019,3,9,2019-09-30,2017-06-30,3300.34,3139.93,54.847538342576954
2019,3,8,2019-09-30,2017-09-30,3356.28,3139.93,30.52427998174327
2019,3,7,2019-09-30,2017-12-31,3416.54,3139.93,12.622310639608099
2019,3,6,2019-09-30,2018-03-31,3474.63,3139.93,3.55991995496485
2019,3,5,2019-09-30,2018-06-30,3537.54,3139.93,0.7920348403936333
2019,3,4,2019-09-30,2018-09-30,3596.72,3139.93,0.06362259726216467
2019,3,3,2019-09-30,2018-12-31,3646.09,3139.93,0
2019,3,2,2019-09-30,2019-03-31,3711.86,3139.93,0
2019,3,1,2019-09-30,2019-06-30,3767.79,3139.93,0
2019,3,0,2019-09-30,2019-09-30,3821.03,3139.93,0
2019,4,12,2019-12-31,2016-12-31,3194.26,3194.26,186.83570545613892
2019,4,11,2019-12-31,2017-03-31,3243.68,3194.26,142.71189919107914
2019,4,10,2019-12-31,2017-06-30,3300.34,3194.26,97.49670976009027
2019,4,9,2019-12-31,2017-09-30,3356.28,3194.26,68.34712659524358
2019,4,8,2019-12-31,2017-12-31,3416.54,3194.26,26.192745789446104
2019,4,7,2019-12-31,2018-03-31,3474.63,3194.26,10.44392894817491
2019,4,6,2019-12-31,2018-06-30,3537.54,3194.26,2.5352616530901297
2019,4,5,2019-12-31,2018-09-30,3596.72,3194.26,0.5774241698540924
2019,4,4,2019-12-31,2018-12-31,3646.09,3194.26,0.12014932808926633
2019,4,3,2019-12-31,2019-03-31,3711.86,3194.26,0
2019,4,2,2019-12-31,2019-06-30,3767.79,3194.26,0
2019,4,1,2019-12-31,2019-09-30,3821.03,3194.26,0
2019,4,0,2019-12-31,2019-12-31,3880.2,3194.26,0
2020,1,12,2020-03-31,2017-03-31,3243.68,3243.68,173.28016702233694
2020,1,11,2020-03-31,2017-06-30,3300.34,3243.68,115.93116149294349
2020,1,10,2020-03-31,2017-09-30,3356.28,3243.68,87.81492002588432
2020,1,9,2020-03-31,2017-12-31,3416.54,3243.68,61.095073634253716
2020,1,8,2020-03-31,2018-03-31,3474.63,3243.68,23.947766862225116
2020,1,7,2020-03-31,2018-06-30,3537.54,3243.68,11.638832951887029
2020,1,6,2020-03-31,2018-09-30,3596.72,3243.68,1.5995509839758784
2020,1,5,2020-03-31,2018-12-31,3646.09,3243.68,0.6945299719803589
2020,1,4,2020-03-31,2019-03-31,3711.86,3243.68,0
2020,1,3,2020-03-31,2019-06-30,3767.79,3243.68,0
2020,1,2,2020-03-31,2019-09-30,3821.03,3243.68,0
2020,1,1,2020-03-31,2019-12-31,3880.2,3243.68,0
2020,1,0,2020-03-31,2020-03-31,3907.86,3243.68,0
2020,2,12,2020-06-30,2017-06-30,3300.34,3300.34,167.6599866131279
2020,2,11,2020-06-30,2017-09-30,3356.28,3300.34,126.28405399322163
2020,2,10,2020-06-30,2017-12-31,3416.54,3300.34,81.8596852057571
2020,2,9,2020-06-30,2018-03-31,3474.63,3300.34,43.20723436214331
2020,2,8,2020-06-30,2018-06-30,3537.54,3300.34,27.319086306879317
2020,2,7,2020-06-30,2018-09-30,3596.72,3300.34,5.670829204985144
2020,2,6,2020-06-30,2018-12-31,3646.09,3300.34,1.4527322814837602
2020,2,5,2020-06-30,2019-03-31,3711.86,3300.34,0.43079879936813203
2020,2,4,2020-06-30,2019-06-30,3767.79,3300.34,0
2020,2,3,2020-06-30,2019-09-30,3821.03,3300.34,0
2020,2,2,2020-06-30,2019-12-31,3880.2,3300.34,0
2020,2,1,2020-06-30,2020-03-31,3907.86,3300.34,0
2020,2,0,2020-06-30,2020-06-30,3869.02,3300.34,0
2020,3,12,2020-09-30,2017-09-30,3356.28,3356.28,183.36104669570835
2020,3,11,2020-09-30,2017-12-31,3416.54,3356.28,102.29124638131135
2020,3,10,2020-09-30,2018-03-31,3474.63,3356.28,69.66683712645967
2020,3,9,2020-09-30,2018-06-30,3537.54,3356.28,46.228073634025186
2020,3,8,2020-09-30,2018-09-30,3596.72,3356.28,17.502264823369263
2020,3,7,2020-09-30,2018-12-31,3646.09,3356.28,8.11065726314611
2020,3,6,2020-09-30,2019-03-31,3711.86,3356.28,1.6783040750644722
2020,3,5,2020-09-30,2019-06-30,3767.79,3356.28,0.7730330061962074
2020,3,4,2020-09-30,2019-09-30,3821.03,3356.28,0
2020,3,3,2020-09-30,2019-12-31,3880.2,3356.28,0
2020,3,2,2020-09-30,2020-03-31,3907.86,3356.28,0
2020,3,1,2020-09-30,2020-06-30,3869.02,3356.28,0
2020,3,0,2020-09-30,2020-09-30,3897.63,3356.28,0
2020,4,12,2020-12-31,2017-12-31,3416.54,3416.54,145.245504361485
2020,4,11,2020-12-31,2018-03-31,3474.63,3416.54,111.33751518632627
2020,4,10,2020-12-31,2018-06-30,3537.54,3416.54,70.31052711062128
2020,4,9,2020-12-31,2018-09-30,3596.72,3416.54,47.65882454969993
2020,4,8,2020-12-31,2018-12-31,3646.09,3416.54,19.84427370854544
2020,4,7,2020-12-31,2019-03-31,3711.86,3416.54,5.910545797892296
2020,4,6,2020-12-31,2019-06-30,3767.79,3416.54,2.127007014788897
2020,4,5,2020-12-31,2019-09-30,3821.03,3416.54,0.167875686869862
2020,4,4,2020-12-31,2019-12-31,3880.2,3416.54,0.031971259501245
2020,4,3,2020-12-31,2020-03-31,3907.86,3416.54,0
2020,4,2,2020-12-31,2020-06-30,3869.02,3416.54,0
2020,4,1,2020-12-31,2020-09-30,3897.63,3416.54,0
2020,4,0,2020-12-31,2020-12-31,3942.33,3416.54,0
